,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,LastName,cabin_proper,multiple_cabin,family_memb_count,has_family,friends_count,has_friend,no_fam_friend,has_master_miss,age_grp
6603,209,1,3,"Carr, Miss. Helen ""Ellen""",female,16,0,0,367231,7.75,not_assigned,Q,Carr,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,3
6617,526,0,3,"Farrell, Mr. James",male,40.5,0,0,367232,7.75,not_assigned,Q,Farrell,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
6626,389,0,3,"Sadlier, Mr. Matthew",male,24.10698413,0,0,367655,7.7292,not_assigned,Q,Sadlier,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
6639,826,0,3,"Flynn, Mr. John",male,38.03448485,0,0,368323,6.95,not_assigned,Q,Flynn,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
6650,197,0,3,"Mernagh, Mr. Robert",male,44.3834837,0,0,368703,7.75,not_assigned,Q,Mernagh,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
6661,255,0,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,41,0,2,370129,20.2125,not_assigned,S,Rosblom,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,6
6669,425,0,3,"Rosblom, Mr. Viktor Richard",male,18,1,1,370129,20.2125,not_assigned,S,Rosblom,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,3
6682,187,1,3,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",female,25.61133333,1,0,370365,15.5,not_assigned,Q,O'Brien,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
6693,365,0,3,"O'Brien, Mr. Thomas",male,32.67533333,1,0,370365,15.5,not_assigned,Q,O'Brien,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
6708,117,0,3,"Connors, Mr. Patrick",male,70.5,0,0,370369,7.75,not_assigned,Q,Connors,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,9
6714,199,1,3,"Madigan, Miss. Margaret ""Maggie""",female,20.44021429,0,0,370370,7.75,not_assigned,Q,Madigan,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,4
6726,47,0,3,"Lennon, Mr. Denis",male,34.91333333,1,0,370371,15.5,not_assigned,Q,Lennon,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
6738,127,0,3,"McMahon, Mr. Martin",male,44.3834837,0,0,370372,7.75,not_assigned,Q,McMahon,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
6747,290,1,3,"Connolly, Miss. Kate",female,22,0,0,370373,7.75,not_assigned,Q,Connolly,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,4
6758,275,1,3,"Healy, Miss. Hanora ""Nora""",female,20.44021429,0,0,370375,7.75,not_assigned,Q,Healy,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,4
6770,891,0,3,"Dooley, Mr. Patrick",male,32,0,0,370376,7.75,not_assigned,Q,Dooley,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
6782,614,0,3,"Horgan, Mr. John",male,44.3834837,0,0,370377,7.75,not_assigned,Q,Horgan,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
6793,460,0,3,"O'Connor, Mr. Maurice",male,44.3834837,0,0,371060,7.75,not_assigned,Q,O'Connor,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
6803,110,1,3,"Moran, Miss. Bertha",female,26.54,1,0,371110,24.15,not_assigned,Q,Moran,FALSE,FALSE,2,TRUE,3,FALSE,FALSE,TRUE,5
6815,518,0,3,"Ryan, Mr. Patrick",male,35.31503571,0,0,371110,24.15,not_assigned,Q,Ryan,FALSE,FALSE,1,FALSE,3,TRUE,FALSE,FALSE,6
6825,769,0,3,"Moran, Mr. Daniel J",male,34.06564286,1,0,371110,24.15,not_assigned,Q,Moran,FALSE,FALSE,2,TRUE,3,FALSE,FALSE,FALSE,5
6837,161,0,3,"Cribb, Mr. John Hatfield",male,44,0,1,371362,16.1,not_assigned,S,Cribb,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
6848,561,0,3,"Morrow, Mr. Thomas Rowan",male,44.3834837,0,0,372622,7.75,not_assigned,Q,Morrow,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
6858,5,0,3,"Allen, Mr. William Henry",male,35,0,0,373450,8.05,not_assigned,S,Allen,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
6869,78,0,3,"Moutal, Mr. Rahamin Haim",male,31.48344575,0,0,374746,8.05,not_assigned,S,Moutal,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
6879,786,0,3,"Harmer, Mr. Abraham (David Lishin)",male,25,0,0,374887,7.25,not_assigned,S,Harmer,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
6891,96,0,3,"Shorney, Mr. Charles Joseph",male,31.48344575,0,0,374910,8.05,not_assigned,S,Shorney,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
6902,432,1,3,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,25.82166667,1,0,376564,16.1,not_assigned,S,Thorneycroft,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
6913,640,0,3,"Thorneycroft, Mr. Percival",male,27.767,1,0,376564,16.1,not_assigned,S,Thorneycroft,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
6923,744,0,3,"McNamee, Mr. Neal",male,24,1,0,376566,16.1,not_assigned,S,McNamee,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
6935,265,0,3,"Henry, Miss. Delia",female,31.59944048,0,0,382649,7.75,not_assigned,Q,Henry,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,5
6946,511,1,3,"Daly, Mr. Eugene Patrick",male,29,0,0,382651,7.75,not_assigned,Q,Daly,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
6952,17,0,3,"Rice, Master. Eugene",male,2,4,1,382652,29.125,not_assigned,Q,Rice,FALSE,FALSE,5,TRUE,5,FALSE,FALSE,TRUE,0
6964,172,0,3,"Rice, Master. Arthur",male,4,4,1,382652,29.125,not_assigned,Q,Rice,FALSE,FALSE,5,TRUE,5,FALSE,FALSE,TRUE,1
6975,279,0,3,"Rice, Master. Eric",male,7,4,1,382652,29.125,not_assigned,Q,Rice,FALSE,FALSE,5,TRUE,5,FALSE,FALSE,TRUE,1
6987,788,0,3,"Rice, Master. George Hugh",male,8,4,1,382652,29.125,not_assigned,Q,Rice,FALSE,FALSE,5,TRUE,5,FALSE,FALSE,TRUE,2
7002,886,0,3,"Rice, Mrs. William (Margaret Norton)",female,39,0,5,382652,29.125,not_assigned,Q,Rice,FALSE,FALSE,5,TRUE,5,FALSE,FALSE,FALSE,6
7013,777,0,3,"Tobin, Mr. Roger",male,42.96389953,0,0,383121,7.75,F38,Q,Tobin,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
7024,261,0,3,"Smith, Mr. Thomas",male,44.3834837,0,0,384461,7.75,not_assigned,Q,Smith,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
7034,348,1,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,34.34857143,1,0,386525,16.1,not_assigned,S,Davison,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7043,856,1,3,"Aks, Mrs. Sam (Leah Rosen)",female,18,0,1,392091,9.35,not_assigned,S,Aks,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,3
7056,838,0,3,"Sirota, Mr. Maurice",male,31.48344575,0,0,392092,8.05,not_assigned,S,Sirota,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7063,752,1,3,"Moor, Master. Meier",male,6,0,1,392096,12.475,E121,S,Moor,TRUE,FALSE,2,TRUE,2,FALSE,FALSE,TRUE,1
7078,824,1,3,"Moor, Mrs. (Beila)",female,27,0,1,392096,12.475,E121,S,Moor,TRUE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
7089,412,0,3,"Hart, Mr. Henry",male,26.360807,0,0,394140,6.8583,not_assigned,Q,Hart,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7100,203,0,3,"Johanson, Mr. Jakob Alfred",male,34,0,0,3101264,6.4958,not_assigned,S,Johanson,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7109,787,1,3,"Sjoblom, Miss. Anna Sofia",female,18,0,0,3101265,7.4958,not_assigned,S,Sjoblom,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,3
7120,372,0,3,"Wiklund, Mr. Jakob Alfred",male,18,1,0,3101267,6.4958,not_assigned,S,Wiklund,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,3
7134,105,0,3,"Gustafsson, Mr. Anders Vilhelm",male,37,2,0,3101276,7.925,not_assigned,S,Gustafsson,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
7144,393,0,3,"Gustafsson, Mr. Johan Birger",male,28,2,0,3101277,7.925,not_assigned,S,Gustafsson,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7155,86,1,3,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",female,33,3,0,3101278,15.85,not_assigned,S,Backstrom,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
7166,207,0,3,"Backstrom, Mr. Karl Alfred",male,32,1,0,3101278,15.85,not_assigned,S,Backstrom,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
7175,69,1,3,"Andersson, Miss. Erna Alexandra",female,17,4,2,3101281,7.925,not_assigned,S,Andersson,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,3
7184,51,0,3,"Panula, Master. Juha Niilo",male,7,4,1,3101295,39.6875,not_assigned,S,Panula,FALSE,FALSE,6,TRUE,6,FALSE,FALSE,TRUE,1
7194,165,0,3,"Panula, Master. Eino Viljami",male,1,4,1,3101295,39.6875,not_assigned,S,Panula,FALSE,FALSE,6,TRUE,6,FALSE,FALSE,TRUE,0
7208,267,0,3,"Panula, Mr. Ernesti Arvid",male,16,4,1,3101295,39.6875,not_assigned,S,Panula,FALSE,FALSE,6,TRUE,6,FALSE,FALSE,FALSE,3
7222,639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41,0,5,3101295,39.6875,not_assigned,S,Panula,FALSE,FALSE,6,TRUE,6,FALSE,FALSE,FALSE,6
7229,687,0,3,"Panula, Mr. Jaako Arnold",male,14,4,1,3101295,39.6875,not_assigned,S,Panula,FALSE,FALSE,6,TRUE,6,FALSE,FALSE,FALSE,2
7238,825,0,3,"Panula, Master. Urho Abraham",male,2,4,1,3101295,39.6875,not_assigned,S,Panula,FALSE,FALSE,6,TRUE,6,FALSE,FALSE,TRUE,0
7255,529,0,3,"Salonen, Mr. Johan Werner",male,39,0,0,3101296,7.925,not_assigned,S,Salonen,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
7260,480,1,3,"Hirvonen, Miss. Hildur E",female,2,0,1,3101298,12.2875,not_assigned,S,Hirvonen,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,0
7275,38,0,3,"Cann, Mr. Ernest Charles",male,21,0,0,A./5. 2152,8.05,not_assigned,S,Cann,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
7287,590,0,3,"Murdlin, Mr. Joseph",male,31.48344575,0,0,A./5. 3235,8.05,not_assigned,S,Murdlin,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7301,153,0,3,"Meo, Mr. Alfonzo",male,55.5,0,0,A.5. 11206,8.05,not_assigned,S,Meo,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,8
7309,489,0,3,"Somerton, Mr. Francis William",male,30,0,0,A.5. 18509,8.05,not_assigned,S,Somerton,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7319,495,0,3,"Stanley, Mr. Edward Roland",male,21,0,0,A/4 45380,8.05,not_assigned,S,Stanley,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
7330,566,0,3,"Davies, Mr. Alfred J",male,24,2,0,A/4 48871,24.15,not_assigned,S,Davies,FALSE,FALSE,1,FALSE,2,TRUE,FALSE,FALSE,4
7343,812,0,3,"Lester, Mr. James",male,39,0,0,A/4 48871,24.15,not_assigned,S,Lester,FALSE,FALSE,1,FALSE,2,TRUE,FALSE,FALSE,6
7351,575,0,3,"Rush, Mr. Alfred George John",male,16,0,0,A/4. 20589,8.05,not_assigned,S,Rush,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,3
7364,426,0,3,"Wiseman, Mr. Phillippe",male,30.19013933,0,0,A/4. 34244,7.25,not_assigned,S,Wiseman,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7374,52,0,3,"Nosworthy, Mr. Richard Cater",male,21,0,0,A/4. 39886,7.8,not_assigned,S,Nosworthy,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
7385,1,0,3,"Braund, Mr. Owen Harris",male,22,1,0,A/5 21171,7.25,not_assigned,S,Braund,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
7396,321,0,3,"Dennis, Mr. Samuel",male,22,0,0,A/5 21172,7.25,not_assigned,S,Dennis,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
7407,228,0,3,"Lovell, Mr. John Hall (""Henry"")",male,20.5,0,0,A/5 21173,7.25,not_assigned,S,Lovell,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
7418,213,0,3,"Perkin, Mr. John Henry",male,22,0,0,A/5 21174,7.25,not_assigned,S,Perkin,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
7430,305,0,3,"Williams, Mr. Howard Hugh ""Harry""",male,31.48344575,0,0,A/5 2466,8.05,not_assigned,S,Williams,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7441,455,0,3,"Peduzzi, Mr. Joseph",male,31.48344575,0,0,A/5 2817,8.05,not_assigned,S,Peduzzi,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7453,669,0,3,"Cook, Mr. Jacob",male,43,0,0,A/5 3536,8.05,not_assigned,S,Cook,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
7461,205,1,3,"Cohen, Mr. Gurshon ""Gus""",male,18,0,0,A/5 3540,8.05,not_assigned,S,Cohen,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,3
7476,483,0,3,"Rouse, Mr. Richard Henry",male,50,0,0,A/5 3594,8.05,not_assigned,S,Rouse,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,7
7487,593,0,3,"Elsbury, Mr. William James",male,47,0,0,A/5 3902,7.25,not_assigned,S,Elsbury,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,7
7495,284,1,3,"Dorking, Mr. Edward Arthur",male,19,0,0,A/5. 10482,8.05,not_assigned,S,Dorking,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
7506,422,0,3,"Charters, Mr. David",male,21,0,0,A/5. 13032,7.7333,not_assigned,Q,Charters,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
7517,13,0,3,"Saundercock, Mr. William Henry",male,20,0,0,A/5. 2151,8.05,not_assigned,S,Saundercock,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
7529,254,0,3,"Lobb, Mr. William Arthur",male,30,1,0,A/5. 3336,16.1,not_assigned,S,Lobb,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
7540,618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26,1,0,A/5. 3336,16.1,not_assigned,S,Lobb,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
7553,133,0,3,"Robins, Mrs. Alexander A (Grace Charity Laury)",female,47,1,0,A/5. 3337,14.5,not_assigned,S,Robins,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,7
7563,154,0,3,"van Billiard, Mr. Austin Blyler",male,40.5,0,2,A/5. 851,14.5,not_assigned,S,van Billiard,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
7573,465,0,3,"Maisner, Mr. Simon",male,31.48344575,0,0,A/S 2816,8.05,not_assigned,S,Maisner,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7584,122,0,3,"Moore, Mr. Leonard Charles",male,31.48344575,0,0,A4. 54510,8.05,not_assigned,S,Moore,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7594,128,1,3,"Madsen, Mr. Fridtjof Arne",male,24,0,0,C 17369,7.1417,not_assigned,S,Madsen,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
7606,509,0,3,"Olsen, Mr. Henry Margido",male,28,0,0,C 4001,22.525,not_assigned,S,Olsen,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7618,819,0,3,"Holm, Mr. John Fredrik Alexander",male,43,0,0,C 7075,6.45,not_assigned,S,Holm,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
7628,366,0,3,"Adahl, Mr. Mauritz Nils Martin",male,30,0,0,C 7076,7.25,not_assigned,S,Adahl,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7638,377,1,3,"Landergren, Miss. Aurora Adelia",female,22,0,0,C 7077,7.25,not_assigned,S,Landergren,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,4
7651,266,0,2,"Reeves, Mr. David",male,36,0,0,C.A. 17248,10.5,not_assigned,S,Reeves,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
7661,440,0,2,"Kvillner, Mr. Johan Henrik Johannesson",male,31,0,0,C.A. 18723,10.5,not_assigned,S,Kvillner,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7672,94,0,3,"Dean, Mr. Bertram Frank",male,26,1,2,C.A. 2315,20.575,not_assigned,S,Dean,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
7678,789,1,3,"Dean, Master. Bertram Vere",male,1,1,2,C.A. 2315,20.575,not_assigned,S,Dean,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,TRUE,0
7698,34,0,2,"Wheadon, Mr. Edward H",male,66,0,0,C.A. 24579,10.5,not_assigned,S,Wheadon,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,9
7709,673,0,2,"Mitchell, Mr. Henry Michael",male,70,0,0,C.A. 24580,10.5,not_assigned,S,Mitchell,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,9
7716,280,1,3,"Abbott, Mrs. Stanton (Rosa Hunt)",female,35,1,1,C.A. 2673,20.25,not_assigned,S,Abbott,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
7725,747,0,3,"Abbott, Mr. Rossmore Edward",male,16,1,1,C.A. 2673,20.25,not_assigned,S,Abbott,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,3
7737,135,0,2,"Sobey, Mr. Samuel James Hayden",male,25,0,0,C.A. 29178,13,not_assigned,S,Sobey,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
7749,67,1,2,"Nye, Mrs. (Elizabeth Ramell)",female,29,0,0,C.A. 29395,10.5,F33,S,Nye,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7759,235,0,2,"Leyson, Mr. Robert William Norman",male,24,0,0,C.A. 29566,10.5,not_assigned,S,Leyson,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
7770,57,1,2,"Rugg, Miss. Emily",female,21,0,0,C.A. 31026,10.5,not_assigned,S,Rugg,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,4
7779,238,1,2,"Collyer, Miss. Marjorie ""Lottie""",female,8,0,2,C.A. 31921,26.25,not_assigned,S,Collyer,FALSE,FALSE,3,TRUE,3,FALSE,FALSE,TRUE,2
7793,638,0,2,"Collyer, Mr. Harvey",male,31,1,1,C.A. 31921,26.25,not_assigned,S,Collyer,FALSE,FALSE,3,TRUE,3,FALSE,FALSE,FALSE,5
7804,802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31,1,1,C.A. 31921,26.25,not_assigned,S,Collyer,FALSE,FALSE,3,TRUE,3,FALSE,FALSE,FALSE,5
7815,71,0,2,"Jenkin, Mr. Stephen Curnow",male,32,0,0,C.A. 33111,10.5,not_assigned,S,Jenkin,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7825,146,0,2,"Nicholls, Mr. Joseph Charles",male,19,1,1,C.A. 33112,36.75,not_assigned,S,Nicholls,FALSE,FALSE,1,FALSE,2,TRUE,FALSE,FALSE,4
7834,550,1,2,"Davies, Master. John Morgan Jr",male,8,1,1,C.A. 33112,36.75,not_assigned,S,Davies,FALSE,FALSE,1,FALSE,2,TRUE,FALSE,TRUE,2
7849,162,1,2,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",female,40,0,0,C.A. 33595,15.75,not_assigned,S,Watt,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
7859,517,1,2,"Lemore, Mrs. (Amelia Milley)",female,34,0,0,C.A. 34260,10.5,F33,S,Lemore,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7866,59,1,2,"West, Miss. Constance Mirium",female,5,1,2,C.A. 34651,27.75,not_assigned,S,West,FALSE,FALSE,3,TRUE,3,FALSE,FALSE,TRUE,1
7882,451,0,2,"West, Mr. Edwy Arthur",male,36,1,2,C.A. 34651,27.75,not_assigned,S,West,FALSE,FALSE,3,TRUE,3,FALSE,FALSE,FALSE,6
7892,473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,33,1,2,C.A. 34651,27.75,not_assigned,S,West,FALSE,FALSE,3,TRUE,3,FALSE,FALSE,FALSE,5
7898,349,1,3,"Coutts, Master. William Loch ""William""",male,3,1,1,C.A. 37671,15.9,not_assigned,S,Coutts,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,TRUE,0
7911,490,1,3,"Coutts, Master. Eden Leslie ""Neville""",male,9,1,1,C.A. 37671,15.9,not_assigned,S,Coutts,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,TRUE,2
7926,846,0,3,"Abbing, Mr. Anthony",male,42,0,0,C.A. 5547,7.55,not_assigned,S,Abbing,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
7936,498,0,3,"Shellard, Mr. Frederick William",male,32.075,0,0,C.A. 6212,15.1,not_assigned,S,Shellard,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7947,884,0,2,"Banfield, Mr. Frederick James",male,28,0,0,C.A./SOTON 34068,10.5,not_assigned,S,Banfield,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
7955,60,0,3,"Goodwin, Master. William Frederick",male,11,5,2,CA 2144,46.9,not_assigned,S,Goodwin,FALSE,FALSE,6,TRUE,6,FALSE,FALSE,TRUE,2
7967,72,0,3,"Goodwin, Miss. Lillian Amy",female,16,5,2,CA 2144,46.9,not_assigned,S,Goodwin,FALSE,FALSE,6,TRUE,6,FALSE,FALSE,TRUE,3
7975,387,0,3,"Goodwin, Master. Sidney Leonard",male,1,5,2,CA 2144,46.9,not_assigned,S,Goodwin,FALSE,FALSE,6,TRUE,6,FALSE,FALSE,TRUE,0
7988,481,0,3,"Goodwin, Master. Harold Victor",male,9,5,2,CA 2144,46.9,not_assigned,S,Goodwin,FALSE,FALSE,6,TRUE,6,FALSE,FALSE,TRUE,2
8003,679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43,1,6,CA 2144,46.9,not_assigned,S,Goodwin,FALSE,FALSE,6,TRUE,6,FALSE,FALSE,FALSE,6
8010,684,0,3,"Goodwin, Mr. Charles Edward",male,14,5,2,CA 2144,46.9,not_assigned,S,Goodwin,FALSE,FALSE,6,TRUE,6,FALSE,FALSE,FALSE,2
8023,650,1,3,"Stanley, Miss. Amy Zillah Elsie",female,23,0,0,CA. 2314,7.55,not_assigned,S,Stanley,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,4
8034,160,0,3,"Sage, Master. Thomas Henry",male,19.14083333,8,2,CA. 2343,69.55,not_assigned,S,Sage,FALSE,FALSE,7,TRUE,7,FALSE,FALSE,TRUE,4
8045,181,0,3,"Sage, Miss. Constance Gladys",female,19.14083333,8,2,CA. 2343,69.55,not_assigned,S,Sage,FALSE,FALSE,7,TRUE,7,FALSE,FALSE,TRUE,4
8055,202,0,3,"Sage, Mr. Frederick",male,17.085,8,2,CA. 2343,69.55,not_assigned,S,Sage,FALSE,FALSE,7,TRUE,7,FALSE,FALSE,FALSE,3
8066,325,0,3,"Sage, Mr. George John Jr",male,17.085,8,2,CA. 2343,69.55,not_assigned,S,Sage,FALSE,FALSE,7,TRUE,7,FALSE,FALSE,FALSE,3
8078,793,0,3,"Sage, Miss. Stella Anna",female,19.14083333,8,2,CA. 2343,69.55,not_assigned,S,Sage,FALSE,FALSE,7,TRUE,7,FALSE,FALSE,TRUE,4
8088,847,0,3,"Sage, Mr. Douglas Bullen",male,17.085,8,2,CA. 2343,69.55,not_assigned,S,Sage,FALSE,FALSE,7,TRUE,7,FALSE,FALSE,FALSE,3
8100,864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,19.14083333,8,2,CA. 2343,69.55,not_assigned,S,Sage,FALSE,FALSE,7,TRUE,7,FALSE,FALSE,TRUE,4
8112,672,0,1,"Davidson, Mr. Thornton",male,31,1,0,F.C. 12750,52,B71,S,Davidson,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
8123,212,1,2,"Cameron, Miss. Clear Annie",female,35,0,0,F.C.C. 13528,21,not_assigned,S,Cameron,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,5
8135,315,0,2,"Hart, Mr. Benjamin",male,43,1,1,F.C.C. 13529,26.25,not_assigned,S,Hart,FALSE,FALSE,3,TRUE,3,FALSE,FALSE,FALSE,6
8146,441,1,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",female,45,1,1,F.C.C. 13529,26.25,not_assigned,S,Hart,FALSE,FALSE,3,TRUE,3,FALSE,FALSE,FALSE,6
8152,536,1,2,"Hart, Miss. Eva Miriam",female,7,0,2,F.C.C. 13529,26.25,not_assigned,S,Hart,FALSE,FALSE,3,TRUE,3,FALSE,FALSE,TRUE,1
8169,459,1,2,"Toomey, Miss. Ellen",female,50,0,0,F.C.C. 13531,10.5,not_assigned,S,Toomey,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,7
8178,155,0,3,"Olsen, Mr. Ole Martin",male,30.19013933,0,0,Fa 265302,7.3125,not_assigned,S,Olsen,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
8190,180,0,3,"Leonard, Mr. Lionel",male,36,0,0,LINE,0,not_assigned,S,Leonard,FALSE,FALSE,1,FALSE,4,TRUE,FALSE,FALSE,6
8199,272,1,3,"Tornquist, Mr. William Henry",male,25,0,0,LINE,0,not_assigned,S,Tornquist,FALSE,FALSE,1,FALSE,4,TRUE,FALSE,FALSE,4
